Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703765615,100,,Aggregated,62.200000,0.000000,160,330,430,480,710,950,1400,1400,2200,2400,2400,1400,0,160.0,309.5975178250041,72.40037899828167,2413.3067180009675,119.0
1703765616,100,,Aggregated,62.200000,0.000000,150,320,420,470,680,940,1400,1400,2200,2400,2400,1458,0,150.0,301.21930881344986,72.40037899828167,2413.3067180009675,119.0
1703765617,100,,Aggregated,62.100000,0.000000,140,300,400,460,670,930,1400,1400,2200,2400,2400,1526,0,140.0,291.9141079895272,72.40037899828167,2413.3067180009675,119.0
1703765618,100,,Aggregated,62.900000,0.000000,130,290,390,450,660,920,1400,1400,2200,2400,2400,1584,0,130.0,284.80327403473257,72.40037899828167,2413.3067180009675,119.0
1703765619,100,,Aggregated,62.300000,0.000000,120,270,380,440,650,910,1400,1400,2200,2400,2400,1646,0,120.0,277.5854539028028,72.40037899828167,2413.3067180009675,119.0
1703765620,100,,Aggregated,62.700000,0.000000,120,260,370,430,620,900,1300,1400,2200,2400,2400,1712,0,120.0,270.53764413318703,72.40037899828167,2413.3067180009675,119.0
1703765622,100,,Aggregated,62.200000,0.000000,120,240,360,430,610,890,1300,1400,2200,2400,2400,1771,0,120.0,264.6495315166622,72.40037899828167,2413.3067180009675,119.0
1703765623,100,,Aggregated,62.400000,0.000000,110,220,340,410,600,880,1300,1400,2200,2400,2400,1835,0,110.0,258.8841756844757,72.40037899828167,2413.3067180009675,119.0
1703765624,100,,Aggregated,62.000000,0.000000,110,200,330,410,580,870,1300,1400,2200,2400,2400,1901,0,110.0,253.2502907285689,72.40037899828167,2413.3067180009675,119.0
1703765625,100,,Aggregated,62.000000,0.000000,110,180,330,390,570,850,1300,1400,2200,2400,2400,1955,0,110.0,248.7470922373383,72.40037899828167,2413.3067180009675,119.0
1703765626,100,,Aggregated,62.600000,0.000000,110,170,310,380,560,840,1200,1400,2100,2400,2400,2023,0,110.0,243.84884732328052,72.40037899828167,2413.3067180009675,119.0
1703765627,100,,Aggregated,62.200000,0.000000,110,160,300,380,550,830,1200,1400,2100,2400,2400,2080,0,110.0,239.73665880528836,72.40037899828167,2413.3067180009675,119.0
